lead_time,avg_price_per_room,no_of_special_requests,booking_status
163,91.63,1,Not_Canceled
75,80,0,Canceled
1,80,1,Not_Canceled
53,126.9,1,Not_Canceled
162,70,0,Not_Canceled
166,110,0,Canceled
275,62.8,0,Canceled
290,90.95,0,Canceled
0,92.98,0,Not_Canceled
239,80.75,1,Not_Canceled
41,137.7,2,Not_Canceled
74,89.25,1,Not_Canceled
14,155.83,1,Not_Canceled
7,151.19,1,Not_Canceled
83,112.8,0,Not_Canceled
95,108,2,Not_Canceled
9,83,1,Not_Canceled
106,72.25,2,Not_Canceled
79,90.95,1,Canceled
4,110,0,Canceled
120,108.57,0,Not_Canceled
81,65,0,Not_Canceled
3,158.5,2,Not_Canceled
6,169,1,Not_Canceled
96,94.5,0,Not_Canceled
73,56.38,1,Not_Canceled
74,101.5,0,Not_Canceled
184,65.29,1,Not_Canceled
91,75,0,Not_Canceled
82,115,0,Not_Canceled
317,120,0,Canceled
83,132.6,1,Not_Canceled
1,116,1,Not_Canceled
291,115,0,Canceled
106,91.6,2,Not_Canceled
6,77,0,Not_Canceled
185,103.5,0,Not_Canceled
115,68,2,Canceled
1,111.35,1,Not_Canceled
6,109.75,1,Not_Canceled
74,87,0,Not_Canceled
9,131,1,Not_Canceled
247,115,1,Canceled
117,94.5,0,Canceled
45,117.45,0,Not_Canceled
0,95,0,Not_Canceled
4,149.38,1,Not_Canceled
3,178.67,2,Not_Canceled
0,80.3,1,Not_Canceled
74,109,0,Not_Canceled
46,86.4,0,Canceled
20,139,1,Not_Canceled
0,65,1,Not_Canceled
98,126.9,0,Canceled
5,65,0,Not_Canceled
31,95.4,1,Canceled
30,94.5,2,Not_Canceled
150,86.62,1,Canceled
156,108.9,0,Canceled
74,126.9,0,Not_Canceled
74,109,0,Not_Canceled
106,171.9,1,Not_Canceled
38,81,0,Not_Canceled
112,146.7,1,Not_Canceled
91,127.8,2,Not_Canceled
69,118.8,1,Not_Canceled
5,177.33,0,Canceled
63,125.55,0,Canceled
40,95.48,1,Not_Canceled
37,99.9,0,Not_Canceled
40,85,0,Not_Canceled
16,75,0,Not_Canceled
76,85.5,1,Not_Canceled
193,120,0,Canceled
213,80.24,1,Not_Canceled
42,164.33,1,Canceled
44,131.4,1,Not_Canceled
151,136.12,0,Canceled
202,109.8,0,Canceled
15,80.46,0,Not_Canceled
74,101.5,0,Not_Canceled
4,80,0,Canceled
56,120,0,Not_Canceled
47,92.28,1,Not_Canceled
145,106.71,2,Canceled
33,83.16,0,Not_Canceled
75,135,2,Canceled
292,163.63,1,Canceled
9,0,1,Not_Canceled
3,110,0,Not_Canceled
156,93.08,1,Canceled
113,100,0,Canceled
190,105.3,1,Canceled
14,100,0,Not_Canceled
239,112.2,0,Canceled
135,80,0,Not_Canceled
73,85.67,0,Not_Canceled
5,113,0,Not_Canceled
22,133.5,0,Not_Canceled
102,80,0,Canceled
115,72.25,0,Not_Canceled
77,76.5,1,Canceled
57,75.33,0,Not_Canceled
65,118.8,1,Not_Canceled
37,103.35,2,Not_Canceled
41,174,0,Canceled
73,135,1,Canceled
71,112.5,0,Canceled
23,109,0,Not_Canceled
29,99.49,1,Canceled
308,52,0,Canceled
175,104.1,0,Canceled
4,93,1,Not_Canceled
41,143.4,1,Not_Canceled
290,73.95,0,Canceled
3,85,0,Not_Canceled
6,130,1,Not_Canceled
35,103.5,2,Not_Canceled
125,117,1,Not_Canceled
338,90.67,0,Not_Canceled
3,152,3,Not_Canceled
5,117,0,Not_Canceled
77,95.2,1,Not_Canceled
44,76.5,0,Not_Canceled
164,114.3,0,Canceled
52,92.28,1,Not_Canceled
5,151,0,Canceled
73,117,2,Not_Canceled
256,103.7,0,Canceled
56,140.4,1,Not_Canceled
28,95.95,2,Not_Canceled
200,66.53,2,Canceled
157,107.95,0,Canceled
6,0,0,Not_Canceled
308,52,0,Canceled
57,93.6,1,Not_Canceled
57,74.8,0,Canceled
17,69.49,0,Not_Canceled
71,120,0,Not_Canceled
3,173.5,2,Not_Canceled
148,100.8,0,Not_Canceled
1,0,0,Not_Canceled
79,109.8,2,Not_Canceled
46,123.3,0,Canceled
3,0,1,Not_Canceled
116,138.55,2,Not_Canceled
19,77.25,1,Not_Canceled
151,91.48,1,Not_Canceled
75,80,0,Canceled
8,81,0,Not_Canceled
60,65,1,Not_Canceled
12,111.35,3,Not_Canceled
64,140,0,Canceled
265,78.3,2,Canceled
119,106.25,0,Not_Canceled
59,76.5,1,Not_Canceled
33,59.5,0,Not_Canceled
121,76.5,0,Canceled
20,89,1,Not_Canceled
4,0,0,Not_Canceled
91,61.33,1,Not_Canceled
12,114,0,Not_Canceled
52,152.1,3,Not_Canceled
247,110.78,0,Not_Canceled
188,123.75,1,Canceled
70,119.85,2,Not_Canceled
179,82.18,0,Canceled
6,106.25,1,Not_Canceled
9,141,3,Not_Canceled
134,65,0,Not_Canceled
1,55,0,Not_Canceled
21,85,0,Canceled
273,95,0,Canceled
56,113.4,0,Canceled
68,96.99,1,Not_Canceled
270,62.8,0,Canceled
189,90.95,1,Canceled
21,138,0,Canceled
32,109,1,Not_Canceled
104,135.9,2,Canceled
101,80,0,Canceled
188,130,0,Canceled
121,90,0,Canceled
33,152.1,1,Not_Canceled
3,155,3,Not_Canceled
73,89.25,2,Not_Canceled
6,197,2,Not_Canceled
2,0,0,Not_Canceled
0,0,0,Not_Canceled
161,87.13,1,Not_Canceled
188,130,0,Canceled
107,76.5,0,Not_Canceled
3,85,0,Not_Canceled
37,105,0,Not_Canceled
39,101.5,0,Not_Canceled
47,58.94,2,Not_Canceled
45,93.6,0,Canceled
95,126.9,0,Canceled
3,95,0,Not_Canceled
148,67,0,Not_Canceled
132,89.25,1,Not_Canceled
39,88.4,2,Not_Canceled
141,99.96,0,Canceled
102,89.25,0,Not_Canceled
12,122.33,0,Not_Canceled
9,89,1,Not_Canceled
44,82.13,1,Not_Canceled
45,145.2,1,Canceled
281,108.8,0,Canceled
212,90.95,2,Canceled
146,75,0,Not_Canceled
5,88.8,0,Not_Canceled
34,131.4,1,Not_Canceled
279,110,0,Canceled
0,0,2,Not_Canceled
1,65,0,Not_Canceled
37,51.05,1,Not_Canceled
164,100,0,Not_Canceled
141,147.6,1,Not_Canceled
39,242.77,1,Not_Canceled
5,105,0,Not_Canceled
12,130,1,Not_Canceled
256,115,1,Canceled
19,156.5,0,Canceled
16,127.5,0,Canceled
150,76.5,2,Canceled
44,108,0,Not_Canceled
31,95.4,0,Not_Canceled
5,65.8,0,Not_Canceled
11,97,0,Canceled
71,115.6,0,Canceled
5,157,2,Not_Canceled
13,141.33,1,Not_Canceled
23,110.5,1,Not_Canceled
315,160,0,Canceled
75,105,0,Canceled
69,120,0,Canceled
17,166,2,Not_Canceled
85,72.76,0,Not_Canceled
6,80,1,Not_Canceled
50,82.47,1,Not_Canceled
102,79.29,0,Canceled
76,110.5,2,Not_Canceled
69,106,0,Not_Canceled
273,109,0,Canceled
46,120,0,Not_Canceled
154,108,1,Canceled
102,109,0,Not_Canceled
100,152.1,1,Not_Canceled
245,110,0,Canceled
1,91,0,Not_Canceled
20,67,0,Not_Canceled
0,105.5,0,Not_Canceled
60,121.5,0,Canceled
62,114.3,1,Canceled
72,108,0,Not_Canceled
1,45,1,Not_Canceled
1,90,0,Not_Canceled
0,115,0,Not_Canceled
3,139,0,Canceled
0,134,0,Not_Canceled
1,211.76,1,Not_Canceled
39,87,0,Not_Canceled
32,109,1,Not_Canceled
184,152.15,0,Canceled
33,77.4,0,Not_Canceled
0,89,0,Not_Canceled
129,114.3,0,Canceled
7,175.67,1,Not_Canceled
32,137.52,1,Not_Canceled
131,105.74,1,Not_Canceled
105,75,0,Canceled
63,116,0,Not_Canceled
133,105.3,0,Not_Canceled
82,97.54,1,Not_Canceled
239,78.77,0,Canceled
86,105,0,Not_Canceled
59,101.1,0,Canceled
0,129,0,Not_Canceled
32,73,0,Not_Canceled
16,0,2,Not_Canceled
200,146.37,1,Canceled
100,84.58,1,Not_Canceled
120,127.8,0,Canceled
271,0,0,Not_Canceled
173,80.1,2,Not_Canceled
2,110.6,1,Not_Canceled
3,110,0,Not_Canceled
62,106.2,0,Not_Canceled
23,180.25,0,Not_Canceled
247,115,0,Canceled
36,0,3,Not_Canceled
13,85,0,Not_Canceled
17,114.4,2,Not_Canceled
19,85,0,Canceled
105,110,0,Canceled
62,68,0,Not_Canceled
56,120,0,Not_Canceled
33,59,0,Not_Canceled
253,65.83,0,Canceled
37,116.1,0,Not_Canceled
1,102,1,Not_Canceled
304,20,0,Not_Canceled
130,61.25,0,Canceled
314,75,0,Canceled
20,171.13,2,Not_Canceled
113,119.85,0,Canceled
186,80.75,0,Not_Canceled
40,113.4,1,Not_Canceled
247,115,1,Canceled
50,79.56,0,Canceled
57,105,1,Not_Canceled
7,93,1,Not_Canceled
3,119,0,Not_Canceled
39,94.5,2,Not_Canceled
21,129.58,0,Not_Canceled
39,109.49,2,Not_Canceled
18,158,2,Not_Canceled
5,82.35,0,Not_Canceled
29,73.73,1,Not_Canceled
38,104.64,1,Canceled
105,75,0,Canceled
15,125.67,0,Canceled
73,87.3,1,Not_Canceled
1,0,1,Not_Canceled
149,144.14,1,Canceled
55,71.33,0,Not_Canceled
0,0,0,Not_Canceled
31,80,0,Not_Canceled
87,90.9,1,Canceled
4,107,0,Not_Canceled
124,118.8,2,Not_Canceled
3,79,1,Not_Canceled
51,60,0,Not_Canceled
377,115,1,Canceled
56,120,0,Not_Canceled
245,75,0,Canceled
2,109.65,0,Not_Canceled
0,97.32,0,Not_Canceled
13,109,0,Canceled
28,70,0,Canceled
175,85.5,1,Not_Canceled
86,95.2,1,Not_Canceled
0,149,0,Not_Canceled
139,103.05,0,Canceled
221,73,0,Not_Canceled
27,65,0,Not_Canceled
161,114.3,1,Canceled
21,140,1,Canceled
26,89,1,Not_Canceled
6,74.69,0,Not_Canceled
63,126.9,1,Canceled
6,152,0,Not_Canceled
85,98,0,Not_Canceled
28,129.55,1,Not_Canceled
45,96.9,2,Not_Canceled
7,101,0,Canceled
233,90,0,Canceled
188,130,0,Canceled
51,117.9,0,Canceled
21,112.67,0,Canceled
151,71,0,Not_Canceled
34,76.5,0,Not_Canceled
162,115,0,Canceled
256,115,1,Canceled
183,110,1,Canceled
24,107.1,0,Canceled
7,130.67,0,Canceled
201,98.1,0,Canceled
59,119,1,Not_Canceled
1,153,1,Not_Canceled
153,151.2,3,Not_Canceled
35,73.9,1,Not_Canceled
61,78.41,0,Canceled
50,85.5,0,Not_Canceled
76,49.07,0,Not_Canceled
151,71,0,Not_Canceled
16,31,2,Not_Canceled
1,63.75,1,Not_Canceled
1,97,3,Not_Canceled
88,68,0,Not_Canceled
0,129,0,Not_Canceled
35,127.44,1,Not_Canceled
161,130,0,Canceled
56,82.44,1,Not_Canceled
19,99,2,Not_Canceled
120,132.3,2,Not_Canceled
131,94.5,0,Canceled
78,100,0,Canceled
43,144.76,1,Not_Canceled
280,110,0,Canceled
81,131.4,0,Canceled
73,62.29,1,Not_Canceled
21,94,0,Not_Canceled
83,112.2,0,Not_Canceled
39,101.5,0,Not_Canceled
12,90,1,Not_Canceled
74,101.5,0,Not_Canceled
163,100,0,Canceled
9,133.5,1,Not_Canceled
3,135.67,1,Not_Canceled
40,113.4,2,Not_Canceled
418,107,0,Canceled
36,91,0,Not_Canceled
3,95.2,0,Not_Canceled
6,67,0,Not_Canceled
8,171.67,0,Canceled
0,109,0,Not_Canceled
4,162.75,0,Canceled
4,112,1,Not_Canceled
34,95.2,0,Canceled
346,115,1,Canceled
161,114.75,2,Canceled
273,95,0,Canceled
1,159,2,Not_Canceled
33,143.1,0,Canceled
85,85,2,Not_Canceled
50,126,2,Not_Canceled
157,132.18,1,Canceled
186,137.7,2,Canceled
2,72.75,0,Not_Canceled
20,89,0,Not_Canceled
308,52,0,Canceled
103,126,0,Canceled
71,120,0,Not_Canceled
0,145,1,Not_Canceled
95,77.86,2,Not_Canceled
48,105,1,Not_Canceled
82,130.5,0,Canceled
21,104.43,2,Not_Canceled
15,130,1,Not_Canceled
71,120,0,Not_Canceled
39,117.9,0,Canceled
71,112.5,0,Canceled
298,93,0,Not_Canceled
48,157.5,0,Canceled
76,90.95,1,Not_Canceled
0,145,0,Not_Canceled
49,174.6,1,Not_Canceled
116,73.77,1,Not_Canceled
327,88,0,Not_Canceled
42,65,0,Not_Canceled
63,137.7,0,Canceled
0,98,2,Not_Canceled
9,95,0,Canceled
60,65,0,Not_Canceled
26,123,2,Not_Canceled
1,175,1,Not_Canceled
18,129.67,1,Not_Canceled
58,90,0,Not_Canceled
292,115,0,Canceled
269,70,0,Not_Canceled
44,78.49,1,Canceled
99,103.5,1,Not_Canceled
37,89,0,Canceled
346,90,0,Not_Canceled
47,98.1,0,Not_Canceled
48,175,0,Not_Canceled
71,155.49,1,Not_Canceled
30,112.58,0,Canceled
2,95,0,Not_Canceled
14,148.5,0,Canceled
144,96.3,1,Not_Canceled
193,93.58,0,Not_Canceled
245,96.3,0,Canceled
2,85,2,Not_Canceled
157,108.66,0,Canceled
47,116.1,0,Canceled
88,102.3,1,Not_Canceled
83,90,2,Not_Canceled
124,72.25,0,Not_Canceled
171,128.7,2,Canceled
93,68,1,Not_Canceled
132,151.2,0,Canceled
109,97.75,1,Not_Canceled
24,117.67,1,Not_Canceled
33,81.09,1,Not_Canceled
39,73.81,1,Not_Canceled
0,0,1,Not_Canceled
1,107,0,Not_Canceled
2,92.98,0,Not_Canceled
6,148.5,0,Canceled
0,98.8,0,Not_Canceled
71,120,0,Not_Canceled
0,109,0,Not_Canceled
118,110,0,Not_Canceled
280,110,0,Canceled
14,100,0,Not_Canceled
0,75,1,Not_Canceled
36,85,0,Not_Canceled
20,134.1,1,Not_Canceled
46,125.1,1,Not_Canceled
377,115,1,Canceled
119,103.7,0,Canceled
279,110,0,Canceled
77,68.85,0,Not_Canceled
108,97.02,1,Not_Canceled
110,168.3,0,Canceled
1,0,1,Not_Canceled
2,109.65,0,Not_Canceled
161,89.25,1,Not_Canceled
0,143.5,2,Not_Canceled
216,80.75,0,Not_Canceled
2,65,1,Not_Canceled
42,90.76,1,Not_Canceled
54,80.1,0,Canceled
150,101,0,Not_Canceled
4,160.5,1,Not_Canceled
105,118.8,2,Not_Canceled
144,92.55,1,Not_Canceled
96,141.6,1,Not_Canceled
45,48.67,0,Not_Canceled
151,119.97,0,Canceled
184,69.9,0,Canceled
301,90,0,Not_Canceled
2,104,0,Not_Canceled
145,94.5,0,Not_Canceled
39,68.76,0,Not_Canceled
45,68,0,Not_Canceled
163,100.8,0,Canceled
0,0,3,Not_Canceled
55,168.3,1,Not_Canceled
111,120,0,Canceled
144,116.1,1,Not_Canceled
4,140,0,Canceled
132,82.45,0,Not_Canceled
153,137.7,0,Canceled
16,129,1,Canceled
168,85,0,Canceled
170,130.05,2,Canceled
64,80.1,1,Not_Canceled
95,132.3,0,Canceled
93,115,0,Canceled
39,65,0,Not_Canceled
34,109,3,Not_Canceled
265,115,1,Canceled
193,106.71,2,Canceled
1,66,1,Not_Canceled
19,90,0,Not_Canceled
202,96.3,2,Canceled
179,76.5,1,Not_Canceled
184,118,1,Canceled
105,95.37,1,Not_Canceled
8,108.67,2,Not_Canceled
169,123.25,0,Canceled
15,107.75,1,Not_Canceled
162,130.05,1,Canceled
113,121.5,0,Canceled
256,115,1,Canceled
292,115,0,Canceled
120,94.5,1,Not_Canceled
19,149,1,Canceled
30,121,0,Not_Canceled
56,85.85,1,Not_Canceled
74,177.3,0,Not_Canceled
142,143.1,0,Canceled
124,94.5,0,Canceled
81,89.25,1,Canceled
149,99.45,1,Not_Canceled
75,82.45,0,Not_Canceled
257,101.5,0,Canceled
66,108.8,0,Not_Canceled
204,100,0,Canceled
106,65.79,0,Canceled
90,80.75,0,Not_Canceled
76,69.52,1,Not_Canceled
191,114.3,0,Canceled
20,77.6,0,Not_Canceled
57,40,1,Not_Canceled
74,133.8,2,Not_Canceled
9,169,0,Canceled
0,75,0,Not_Canceled
37,105,0,Not_Canceled
4,0,4,Not_Canceled
111,107.1,1,Not_Canceled
12,134.75,1,Not_Canceled
35,137.7,0,Not_Canceled
63,106.88,2,Not_Canceled
296,117,1,Canceled
32,107.1,1,Canceled
45,146.7,2,Not_Canceled
6,85.63,2,Not_Canceled
12,154,0,Canceled
10,166,0,Not_Canceled
83,132.3,0,Canceled
105,75,0,Canceled
150,101,0,Not_Canceled
22,82.39,2,Not_Canceled
0,0,3,Not_Canceled
70,130.05,2,Not_Canceled
49,72.25,1,Not_Canceled
75,115.5,1,Not_Canceled
37,105,0,Not_Canceled
68,65,2,Not_Canceled
97,159.3,2,Not_Canceled
106,90.95,1,Not_Canceled
10,111.35,1,Not_Canceled
8,142.67,0,Not_Canceled
142,175.65,0,Canceled
25,105,1,Canceled
118,110,0,Not_Canceled
225,129.63,1,Canceled
59,90.9,1,Not_Canceled
152,74.8,2,Not_Canceled
276,61,0,Canceled
4,198,0,Not_Canceled
37,95,0,Not_Canceled
54,79.2,2,Not_Canceled
60,143.1,0,Canceled
159,198.9,0,Canceled
15,151,1,Not_Canceled
1,114,0,Not_Canceled
110,90.95,0,Not_Canceled
3,122,1,Not_Canceled
1,141,0,Not_Canceled
33,64.46,1,Not_Canceled
39,101.5,0,Not_Canceled
0,81,0,Not_Canceled
103,115,0,Canceled
67,137.7,0,Canceled
60,99.9,1,Not_Canceled
64,140.4,0,Canceled
0,108.11,0,Not_Canceled
91,88,0,Canceled
145,99.45,0,Not_Canceled
184,98.1,0,Canceled
63,110,0,Not_Canceled
124,143.7,2,Not_Canceled
72,118.8,1,Not_Canceled
21,139,1,Not_Canceled
188,130,0,Canceled
184,137.28,0,Canceled
60,93.6,1,Not_Canceled
29,68,0,Not_Canceled
9,95,0,Canceled
18,129.33,1,Not_Canceled
60,65,0,Not_Canceled
22,109.1,3,Not_Canceled
6,108.72,0,Not_Canceled
53,88.4,1,Not_Canceled
151,63.75,0,Not_Canceled
0,101.52,0,Not_Canceled
44,95,1,Not_Canceled
18,107,1,Not_Canceled
117,99.45,1,Not_Canceled
0,147.5,1,Not_Canceled
32,130.5,1,Canceled
1,155.54,2,Not_Canceled
211,100,0,Canceled
5,111,1,Not_Canceled
2,78.2,1,Not_Canceled
74,87,0,Not_Canceled
61,132.3,1,Canceled
116,96,0,Not_Canceled
206,112.5,1,Canceled
30,84.55,2,Not_Canceled
7,98,1,Not_Canceled
85,94.5,0,Canceled
88,116.1,0,Canceled
94,134.1,0,Canceled
9,78,0,Not_Canceled
213,130,0,Canceled
99,80.5,0,Not_Canceled
193,99.45,1,Not_Canceled
3,76.3,1,Not_Canceled
102,80,0,Canceled
20,84,0,Not_Canceled
128,103.5,0,Canceled
15,98.11,2,Not_Canceled
8,94,0,Not_Canceled
56,120,0,Not_Canceled
97,102.3,0,Not_Canceled
1,95,0,Not_Canceled
3,95,0,Not_Canceled
27,83,0,Not_Canceled
102,109,0,Not_Canceled
2,67,0,Not_Canceled
32,134.78,1,Not_Canceled
23,92,1,Not_Canceled
145,94.5,0,Canceled
57,158.4,1,Canceled
157,80.75,0,Canceled
18,89,1,Not_Canceled
32,73,0,Not_Canceled
14,62,0,Not_Canceled
36,159.3,0,Canceled
130,159.3,0,Canceled
117,105.3,1,Not_Canceled
86,90.23,0,Canceled
19,107.03,1,Not_Canceled
302,100,0,Canceled
35,108.9,0,Not_Canceled
73,159.3,2,Not_Canceled
85,126.9,1,Not_Canceled
10,148.5,0,Canceled
117,110,1,Not_Canceled
10,119,0,Not_Canceled
279,110,0,Canceled
124,105.3,1,Not_Canceled
53,120,0,Not_Canceled
56,120,0,Not_Canceled
33,64,0,Not_Canceled
48,65,0,Canceled
0,75,0,Canceled
188,89.25,1,Not_Canceled
4,112.2,2,Not_Canceled
86,174,0,Canceled
317,120,0,Canceled
184,139.05,3,Not_Canceled
37,104,2,Not_Canceled
3,65,0,Canceled
117,136.85,2,Not_Canceled
1,101,0,Not_Canceled
55,104,0,Not_Canceled
203,80.75,0,Not_Canceled
12,65,0,Not_Canceled
39,138.7,0,Not_Canceled
215,67.26,0,Canceled
32,85.5,2,Not_Canceled
30,121,0,Not_Canceled
32,73,0,Not_Canceled
156,115.25,1,Canceled
108,116,2,Canceled
134,105.3,0,Canceled
64,65.75,0,Not_Canceled
18,187,0,Not_Canceled
53,85,0,Not_Canceled
12,125.8,2,Not_Canceled
142,94.11,0,Not_Canceled
97,65.42,1,Not_Canceled
3,95,0,Not_Canceled
247,115,1,Canceled
102,108,1,Canceled
26,182,2,Not_Canceled
48,94.5,0,Not_Canceled
50,93.6,2,Not_Canceled
104,123.3,2,Not_Canceled
3,52,0,Not_Canceled
55,60,1,Not_Canceled
6,89,0,Not_Canceled
29,84.67,0,Not_Canceled
2,94,0,Not_Canceled
106,55.08,0,Canceled
23,105,1,Not_Canceled
75,90.95,1,Not_Canceled
67,119.16,0,Canceled
40,109.8,0,Not_Canceled
85,98,0,Canceled
17,138.6,1,Canceled
11,227.15,1,Not_Canceled
4,116,0,Not_Canceled
179,126.9,2,Canceled
85,126.9,1,Not_Canceled
10,120,0,Canceled
137,103.09,0,Canceled
5,90,2,Not_Canceled
166,96.3,1,Not_Canceled
7,132.33,1,Not_Canceled
285,100,0,Canceled
62,140.63,1,Not_Canceled
1,60,0,Canceled
320,90,0,Not_Canceled
60,149.4,2,Not_Canceled
7,240,1,Not_Canceled
2,120,0,Not_Canceled
9,77.25,0,Not_Canceled
275,62.8,0,Canceled
83,112.2,0,Not_Canceled
189,103.7,1,Canceled
21,86,1,Not_Canceled
44,75,0,Not_Canceled
0,119.97,0,Not_Canceled
279,110,0,Canceled
10,66,0,Not_Canceled
71,120,0,Not_Canceled
74,109,0,Not_Canceled
54,118.8,2,Not_Canceled
87,132.3,0,Canceled
30,114,2,Not_Canceled
1,79,0,Not_Canceled
71,120,0,Not_Canceled
150,41.43,2,Not_Canceled
103,77.29,1,Canceled
19,93,1,Not_Canceled
197,112,1,Canceled
54,139.5,2,Not_Canceled
15,91.73,0,Not_Canceled
1,85,0,Not_Canceled
220,89.27,0,Canceled
34,224.67,0,Canceled
280,110,0,Canceled
6,108,1,Not_Canceled
49,75,0,Not_Canceled
5,89,0,Not_Canceled
55,127.82,1,Not_Canceled
22,139,1,Not_Canceled
60,152.1,2,Not_Canceled
7,109,1,Canceled
75,105,0,Canceled
94,90,0,Canceled
0,0,0,Not_Canceled
64,130,1,Not_Canceled
188,90.95,0,Canceled
7,111,2,Not_Canceled
12,163.67,1,Not_Canceled
5,149,1,Not_Canceled
0,89,0,Not_Canceled
0,65,0,Not_Canceled
132,113.05,1,Not_Canceled
280,110,0,Canceled
6,132,0,Canceled
92,90.95,0,Not_Canceled
39,152.1,3,Not_Canceled
33,42,1,Not_Canceled
182,70.44,2,Not_Canceled
346,115,1,Canceled
204,72.75,0,Not_Canceled
20,139,1,Not_Canceled
96,79.2,2,Not_Canceled
1,0,1,Not_Canceled
94,146.7,0,Canceled
33,104,1,Not_Canceled
4,194.33,2,Not_Canceled
39,101.5,0,Not_Canceled
335,80,0,Not_Canceled
120,76.5,2,Not_Canceled
49,85.5,0,Not_Canceled
41,60,1,Not_Canceled
39,83.9,1,Not_Canceled
25,94.35,1,Not_Canceled
303,78,0,Canceled
5,89,0,Not_Canceled
41,150.3,1,Not_Canceled
60,177.3,0,Canceled
39,87,0,Not_Canceled
335,80,0,Not_Canceled
150,99.45,2,Not_Canceled
175,126.9,0,Canceled
111,102.75,1,Not_Canceled
209,72.75,1,Not_Canceled
1,72.38,1,Not_Canceled
93,60,1,Not_Canceled
122,105.9,0,Not_Canceled
17,104.11,1,Not_Canceled
0,96,1,Not_Canceled
8,79,0,Not_Canceled
139,104.21,0,Not_Canceled
14,95,0,Not_Canceled
15,111,0,Not_Canceled
39,109,0,Not_Canceled
135,114.75,2,Not_Canceled
196,76.5,0,Canceled
24,127.97,1,Canceled
14,127.67,0,Canceled
37,94.5,0,Not_Canceled
10,160,1,Not_Canceled
34,76.5,0,Not_Canceled
3,131,1,Not_Canceled
201,82.45,0,Not_Canceled
49,63.58,0,Not_Canceled
37,146,1,Not_Canceled
129,121.5,1,Not_Canceled
39,115,1,Not_Canceled
159,144,0,Canceled
17,151,1,Canceled
2,95,0,Not_Canceled
309,101,0,Canceled
54,55.8,0,Not_Canceled
52,149.4,1,Not_Canceled
138,94.5,0,Not_Canceled
60,65,0,Not_Canceled
170,78,0,Not_Canceled
1,184,1,Not_Canceled
62,109.8,1,Not_Canceled
13,102.33,0,Not_Canceled
80,75,0,Not_Canceled
17,82,0,Not_Canceled
38,69.52,0,Not_Canceled
19,89.89,1,Not_Canceled
0,101.18,0,Not_Canceled
73,150.45,0,Canceled
19,99.2,0,Canceled
18,107,2,Not_Canceled
4,190,0,Not_Canceled
20,96.9,1,Not_Canceled
79,92.65,1,Not_Canceled
4,80,0,Not_Canceled
27,74.33,1,Not_Canceled
159,65,0,Not_Canceled
41,117.6,0,Not_Canceled
4,185,0,Not_Canceled
20,95,0,Not_Canceled
118,110,0,Not_Canceled
209,75.23,1,Not_Canceled
41,57.83,1,Not_Canceled
185,79.2,0,Canceled
0,67,1,Not_Canceled
327,88,1,Not_Canceled
12,95,0,Not_Canceled
22,87,1,Not_Canceled
190,103.5,2,Canceled
137,76.5,0,Not_Canceled
0,97,1,Not_Canceled
13,86,0,Not_Canceled
3,0,1,Not_Canceled
82,76.5,0,Not_Canceled
44,85.5,0,Not_Canceled
82,159.3,1,Not_Canceled
14,100,0,Not_Canceled
36,104.49,0,Not_Canceled
121,90,0,Canceled
124,126.9,2,Not_Canceled
11,113.4,0,Not_Canceled
61,94.5,1,Not_Canceled
263,110,0,Canceled
3,0,1,Not_Canceled
116,86.21,0,Canceled
4,181.79,0,Not_Canceled
9,0,1,Not_Canceled
22,75,0,Not_Canceled
11,92.8,0,Not_Canceled
272,110.78,0,Not_Canceled
13,169,0,Canceled
38,107.1,0,Canceled
61,68,0,Canceled
311,9,2,Not_Canceled
31,66.71,1,Not_Canceled
433,70,0,Canceled
168,85,0,Canceled
46,67.15,1,Not_Canceled
1,90,0,Not_Canceled
33,63,0,Not_Canceled
65,130.9,2,Not_Canceled
6,130,2,Not_Canceled
94,75.89,1,Canceled
219,72.25,0,Not_Canceled
168,85,0,Canceled
46,99,0,Canceled
7,120,1,Not_Canceled
9,88,1,Not_Canceled
117,71.4,0,Not_Canceled
201,121.5,1,Canceled
62,67.5,0,Not_Canceled
14,147,2,Not_Canceled
45,95,1,Not_Canceled
309,101,0,Canceled
86,75,0,Not_Canceled
75,75,0,Not_Canceled
127,85.5,1,Not_Canceled
170,96.3,1,Not_Canceled
153,116.1,0,Canceled
118,110,0,Not_Canceled
3,128,2,Not_Canceled
178,103.69,0,Canceled
35,60,0,Not_Canceled
268,95.4,0,Canceled
346,115,1,Canceled
109,80.75,2,Not_Canceled
54,123.3,1,Canceled
21,64.22,1,Not_Canceled
271,78.3,0,Not_Canceled
47,99.9,0,Canceled
103,94.5,0,Canceled
257,80,0,Not_Canceled
235,94.5,1,Canceled
6,79,0,Not_Canceled
28,133.95,1,Not_Canceled
93,126.9,1,Not_Canceled
166,110,0,Canceled
37,69.53,1,Not_Canceled
90,76.5,1,Not_Canceled
44,88.4,2,Not_Canceled
45,85.5,0,Not_Canceled
24,55,0,Not_Canceled
79,119.07,0,Canceled
60,123.3,2,Not_Canceled
36,105.48,1,Not_Canceled
119,119.28,1,Not_Canceled
65,65.66,0,Canceled
59,104.64,1,Not_Canceled
7,101,0,Canceled
68,220,2,Not_Canceled
69,123.98,0,Canceled
49,85,0,Not_Canceled
18,89,1,Not_Canceled
108,59.37,0,Not_Canceled
19,46.4,0,Not_Canceled
143,106.03,0,Not_Canceled
